hit_id,year,postdate,title,link,sent_idx,sentence,context,type,element_no,element,element_display,trigger,type_old
c328333e01baa591,2023,20231228,"[전시] 2023 버닝비버 , '온라인 전시관' 게임 후기 !",https://blog.naver.com/during58/223306119265,60,"위에서는 컴퓨터 부품같이 생긴 몬스터들이 낙하하고, 우리는 키보드 자판 으로 공격하여 이들을 막아야 합니다. 몬스터가 오는 방향과 가까이 있는 자판을 누르면, 그 자판에 있는 글자가 팅~ 원거리 공격을 합니다.","위에서는 컴퓨터 부품같이 생긴 [[몬스터]]들이 낙하하고, 우리는 키보드 자판 으로 공격하여 이들을 막아야 합니다. 몬스터가 오는 방향과 가까이 있는 자판을 누르면, 그 자판에 있는 글자가 팅~ 원거리 공격을 합니다.",연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
1986c14936873067,2023,20231228,초대권으로 버닝비버 2023에 다녀온 후기 ! (2),https://blog.naver.com/hyanggies/223306042179,59,(그때는 내가 직원으로 함께하길..☆),(그때는 내가 [[직원]]으로 함께하길..☆),운영인력,28,스태프|직원|알바,스태프,직원,운영인력
cbc438fa23db34fe,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,1,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 VER.0.0.1 3. 비버월드 4. 미션&리워드&아이템샵 ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 VER.0.0.1 3. 비버월드 4. 미션&리워드&[[아이템샵]] ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,굿즈/리워드,22,아이템샵|아이템 샵,아이템샵,아이템샵,굿즈/리워드
8561345a270357a6,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,1,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 VER.0.0.1 3. 비버월드 4. 미션&리워드&아이템샵 ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 [[VER.0.0.1]] 3. 비버월드 4. 미션&리워드&아이템샵 ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,이벤트,29,Ver.0.01|Ver.0.0.1|Ver0.01|Ver0.0.1,Ver.0.01,VER.0.0.1,전시/특별관
5f8819af70153250,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,1,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 VER.0.0.1 3. 비버월드 4. 미션&리워드&아이템샵 ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,버닝비버 2023 전체 공간 (출처 : 버닝비버 2023 공식 홈페이지) ​ 1. 세계관 전시 2. 기획전시 VER.0.0.1 3. [[비버월드]] 4. 미션&리워드&아이템샵 ​ 어떤 공간인지 하나씩 알아보기 위해서 버닝비버로 직접 가볼까요?,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
df102b7eb5b14bf3,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,2,버닝비버 가는 길 버닝비버 2023은 동대문디자인플라자(DDP) ART HALL1 에서 12월 1~3일 진행되었습니다!,버닝비버 가는 길 버닝비버 2023은 [[동대문디자인플라자]](DDP) ART HALL1 에서 12월 1~3일 진행되었습니다!,장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,동대문디자인플라자,공간/배치
7e38bfc498ab0115,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,12,"(그래도 아쉽)) ​ ​ ​ 초대권을 내고 받은 입장 팔찌, 가이드북, 스토브 인디게임 쿠폰!","(그래도 아쉽)) ​ ​ ​ 초대권을 내고 받은 입장 팔찌, [[가이드북]], 스토브 인디게임 쿠폰!",굿즈/리워드,20,가이드북,가이드북,가이드북,굿즈/리워드
768e1a843edece9a,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,20,다음 문으로 넘어가면 다음 두 번째 공간인 ' 기획전시 VER.0.0.1 '입니다!,다음 문으로 넘어가면 다음 두 번째 공간인 ' 기획전시 [[VER.0.0.1]] '입니다!,이벤트,29,Ver.0.01|Ver.0.0.1|Ver0.01|Ver0.0.1,Ver.0.01,VER.0.0.1,전시/특별관
9c15e3850fcd7fb9,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,22,컴퓨터 사이 벽면에는 비버월드 가이드북 이 커다랗게 붙어있었어요!,컴퓨터 사이 벽면에는 비버월드 [[가이드북]] 이 커다랗게 붙어있었어요!,굿즈/리워드,20,가이드북,가이드북,가이드북,굿즈/리워드
183552bb7856b54a,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,22,컴퓨터 사이 벽면에는 비버월드 가이드북 이 커다랗게 붙어있었어요!,컴퓨터 사이 벽면에는 [[비버월드]] 가이드북 이 커다랗게 붙어있었어요!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
de097cbba5814130,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,24,이렇게 휴대폰으로 비버월드를 간편하게 볼 수 있습니다!,이렇게 휴대폰으로 [[비버월드]]를 간편하게 볼 수 있습니다!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
7f36312ef4413bce,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,25,"비버월드에서는 골드 를 모을 수 있는데요, 모험가 자기소개 는 가입 후 정보를 등록하면 바로 받을 수 있습니다!","[[비버월드]]에서는 골드 를 모을 수 있는데요, 모험가 자기소개 는 가입 후 정보를 등록하면 바로 받을 수 있습니다!",이벤트,30,비버월드,비버월드,비버월드,전시/특별관
440a14959a10750c,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,27,비버월드 확성기 는 자신이 보내는 메세지가 메세지 타임에 이벤트 화면에서 자막으로 뜹니다! (5번까지 골드 지급),비버월드 [[확성기]] 는 자신이 보내는 메세지가 메세지 타임에 이벤트 화면에서 자막으로 뜹니다! (5번까지 골드 지급),운영인력,27,확성기,확성기,확성기,운영/장치
5552dc8fe89a13c0,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,27,비버월드 확성기 는 자신이 보내는 메세지가 메세지 타임에 이벤트 화면에서 자막으로 뜹니다! (5번까지 골드 지급),[[비버월드]] 확성기 는 자신이 보내는 메세지가 메세지 타임에 이벤트 화면에서 자막으로 뜹니다! (5번까지 골드 지급),이벤트,30,비버월드,비버월드,비버월드,전시/특별관
4bc9353a71c9e797,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,31,비버월드 소문내기 는 비버월드에 왔다는 것을 SNS에 업로드하고 인증하면 받을 수 있어요!,[[비버월드]] 소문내기 는 비버월드에 왔다는 것을 SNS에 업로드하고 인증하면 받을 수 있어요!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
8c7345a2071192f9,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,31,비버월드 소문내기 는 비버월드에 왔다는 것을 SNS에 업로드하고 인증하면 받을 수 있어요!,비버월드 [[소문내기]] 는 비버월드에 왔다는 것을 SNS에 업로드하고 인증하면 받을 수 있어요!,이벤트,34,소문내기,소문내기,소문내기,프로그램/이벤트
cfad28b21040c4d6,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,33,는 비버월드에 재방문하면 지급하는 것으로 알고 있습니다!,는 [[비버월드]]에 재방문하면 지급하는 것으로 알고 있습니다!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
45b41ffd8fe67d1b,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,35,비버월드로 이동해서 골드를 알차게 모으고 사용해 봅시다!,[[비버월드]]로 이동해서 골드를 알차게 모으고 사용해 봅시다!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
9a18002ea026db84,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,36,세 번째 공간인 ' 비버월드 '는 제가 정말 기대하고 온 공간입니다..!,세 번째 공간인 ' [[비버월드]] '는 제가 정말 기대하고 온 공간입니다..!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
f217ee1f54de94d9,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,37,"이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!","이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, [[버닝시티]] 로 구성되어 있습니다!",장소/공간,17,버닝시티,버닝시티,버닝시티,공간/배치
7ba029632e5293fb,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,37,"이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!","이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 [[비버 광장]] , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!",장소/공간,18,비버 광장|비버광장,비버 광장,비버 광장,공간/배치
112384bcf24e05f3,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,37,"이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!","이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 [[비버빌리지]], 버닝시티 로 구성되어 있습니다!",장소/공간,19,비버 빌리지|비버빌리지,비버 빌리지,비버빌리지,공간/배치
7a3bae32ecbf7668,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,37,"이정표에 적혀있는 것처럼 비버월드에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!","이정표에 적혀있는 것처럼 [[비버월드]]에는 공간이 3가지로 나누어져 있는데요, 이벤트가 진행되는 비버 광장 , 게임 부스들이 있는 비버빌리지, 버닝시티 로 구성되어 있습니다!",이벤트,30,비버월드,비버월드,비버월드,전시/특별관
d52d6f128a697975,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,41,비버 광장에서는 13시에 여까님과 진행하는 행사를 알려주고 있었습니다!,[[비버 광장]]에서는 13시에 여까님과 진행하는 행사를 알려주고 있었습니다!,장소/공간,18,비버 광장|비버광장,비버 광장,비버 광장,공간/배치
6436337152d91f67,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,41,비버 광장에서는 13시에 여까님과 진행하는 행사를 알려주고 있었습니다!,비버 광장에서는 13시에 [[여까]]님과 진행하는 행사를 알려주고 있었습니다!,연사/인플루언서,25,여까,여까,여까,연사/인플루언서
ac11bf9d260caa4f,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,43,"그리고 케인님과 진행하는 행사도 있었는데요, 이때는 비버 초상화를 기다리면서 바로 옆에서 보았습니다!","그리고 [[케인]]님과 진행하는 행사도 있었는데요, 이때는 비버 초상화를 기다리면서 바로 옆에서 보았습니다!",이벤트,26,케인,케인,케인,현장 이벤트
2aa61a6c0b9d74c8,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,43,"그리고 케인님과 진행하는 행사도 있었는데요, 이때는 비버 초상화를 기다리면서 바로 옆에서 보았습니다!","그리고 케인님과 진행하는 행사도 있었는데요, 이때는 비버 [[초상화]]를 기다리면서 바로 옆에서 보았습니다!",이벤트,35,초상화|캐리커쳐|캐리커처,초상화,초상화,현장 이벤트
fb4b3bbc39c59d8e,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,45,다음에는 2~3일 가서 비버 광장에서 하는 이벤트도 참여해보고 싶어요!,다음에는 2~3일 가서 [[비버 광장]]에서 하는 이벤트도 참여해보고 싶어요!,장소/공간,18,비버 광장|비버광장,비버 광장,비버 광장,공간/배치
a6b279623d1b5b37,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,46,대신 비버월드 입구에서 바로 보이는 스토브인디부스에서 이벤트에 참여!,대신 [[비버월드]] 입구에서 바로 보이는 스토브인디부스에서 이벤트에 참여!,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
3f968029729b5aec,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,49,"비버월드 확성기와 창작자 응원하기도 완료하고, 비버월드 소문내기도 완료했어요!","비버월드 [[확성기]]와 창작자 응원하기도 완료하고, 비버월드 소문내기도 완료했어요!",운영인력,27,확성기,확성기,확성기,운영/장치
747a9abdfc738881,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,49,"비버월드 확성기와 창작자 응원하기도 완료하고, 비버월드 소문내기도 완료했어요!","[[비버월드]] 확성기와 창작자 응원하기도 완료하고, 비버월드 소문내기도 완료했어요!",이벤트,30,비버월드,비버월드,비버월드,전시/특별관
8d09d49fe517020a,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,49,"비버월드 확성기와 창작자 응원하기도 완료하고, 비버월드 소문내기도 완료했어요!","비버월드 확성기와 창작자 응원하기도 완료하고, 비버월드 [[소문내기]]도 완료했어요!",이벤트,34,소문내기,소문내기,소문내기,프로그램/이벤트
b43917a075daa888,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,52,"비버네컷 기념 사진 비버네컷 기념 사진은 네컷부스에서 찍는 사진인데, 5000골드를 내고 찍을 수 있습니다!","비버[[네컷]] 기념 사진 비버네컷 기념 사진은 네컷부스에서 찍는 사진인데, 5000골드를 내고 찍을 수 있습니다!",이벤트,32,네컷|네컷사진|인생네컷,네컷,네컷,포토/체험
cd6f2e3270d836f8,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,56,"캐리커쳐 비버 초상화 비버초상화 줄이 너무 길어서 다른 게임을 하다가 왔는데, 여전히 길어서 그냥 기다렸던!","[[캐리커쳐]] 비버 초상화 비버초상화 줄이 너무 길어서 다른 게임을 하다가 왔는데, 여전히 길어서 그냥 기다렸던!",이벤트,35,초상화|캐리커쳐|캐리커처,초상화,캐리커쳐,현장 이벤트
8ba77719887f9e22,2023,20231219,초대권으로 버닝비버 2023에 다녀온 후기 ! (1),https://blog.naver.com/hyanggies/223296954835,61,"비버운세&상품뽑기 2번 뽑았는데, 둘 다 음료수가 나왔는데, 다 오렌지 맛이더라구요?","[[비버운세]]&상품뽑기 2번 뽑았는데, 둘 다 음료수가 나왔는데, 다 오렌지 맛이더라구요?",이벤트,33,비버운세,비버운세,비버운세,프로그램/이벤트
28220de7050646e2,2023,20231218,버닝비버 2023 후기 : 리뷰를 마치며,https://blog.naver.com/sherlockkang/223296257316,1,"비버 복장을 갖춰 입은 수많은 알바생(?), 직원분들이 맞이해주셨고 오픈 시간인 10시가 조금 넘은 시간인데도 사람이 꽤 많았다.","비버 복장을 갖춰 입은 수많은 [[알바]]생(?), 직원분들이 맞이해주셨고 오픈 시간인 10시가 조금 넘은 시간인데도 사람이 꽤 많았다.",운영인력,28,스태프|직원|알바,스태프,알바,운영인력
c0e0edf5170b41fb,2023,20231212,스마일게이트 버닝비버 2023 인디게임 페스티벌 방문 후기 !...,https://blog.naver.com/seungoxox/223290693709,25,"마지막 으로 요일마다다르게인 플루 언서분들 의지원 사격도있 었는데,토요일갔 을때는 케인님!","마지막 으로 요일마다다르게인 플루 언서분들 의지원 사격도있 었는데,토요일갔 을때는 [[케인]]님!",이벤트,26,케인,케인,케인,현장 이벤트
8e95cf196074c7c9,2023,20231211,버닝비버 2023 후기,https://blog.naver.com/dldydgus1995/223288759383,67,키링이랑 캐리커쳐 초상화 갖고싶었는데 둘째날에 키링은 재고,키링이랑 [[캐리커쳐]] 초상화 갖고싶었는데 둘째날에 키링은 재고,이벤트,35,초상화|캐리커쳐|캐리커처,초상화,캐리커쳐,현장 이벤트
f03ec327e58a5470,2023,20231211,버닝비버 2023 후기,https://blog.naver.com/dldydgus1995/223288759383,68,"소진, 초상화는 마감...","소진, [[초상화]]는 마감...",이벤트,35,초상화|캐리커쳐|캐리커처,초상화,초상화,현장 이벤트
57214888a96756c3,2023,20231211,버닝비버 2023 후기,https://blog.naver.com/dldydgus1995/223288759383,69,마지막날에 키링은 건졌지만 부리나케 포인트 모아서 가니 초상화 코앞에서 마감 ㅠㅠㅠㅠ 내년 행사때는 바로바로 쓰도록 하겠습니다...,마지막날에 키링은 건졌지만 부리나케 포인트 모아서 가니 [[초상화]] 코앞에서 마감 ㅠㅠㅠㅠ 내년 행사때는 바로바로 쓰도록 하겠습니다...,이벤트,35,초상화|캐리커쳐|캐리커처,초상화,초상화,현장 이벤트
f0dbe8f70ba34b25,2023,20231210,<가짜 하트> 2023 버닝비버 Burning Beaver 참가 후기,https://blog.naver.com/blanbee/223288590112,5,"올해 버닝비버는 서울 DDP 아트홀에서 열렸는데요, 작년보다 아주 넓어진 스케일에 아주 놀랐답니다,,","올해 버닝비버는 서울 [[DDP]] 아트홀에서 열렸는데요, 작년보다 아주 넓어진 스케일에 아주 놀랐답니다,,",장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
c5bc87a12d2a27fe,2023,20231210,<가짜 하트> 2023 버닝비버 Burning Beaver 참가 후기,https://blog.naver.com/blanbee/223288590112,28,이렇게 DDP에서 행복했던 시간이 모두 지났습니다.,이렇게 [[DDP]]에서 행복했던 시간이 모두 지났습니다.,장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
1f47cf226ea9c893,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,5,"이런 행사 같은 건 처음 가서, 많이 혼란스러웠는데 모든 직원분들이 주황색으로 메인 캐릭터 버닝비버 옷을 입고 있어서 멀리서 보기에 한눈에 알아볼 수 있어서, 안내받기 너무 수월했습니다.","이런 행사 같은 건 처음 가서, 많이 혼란스러웠는데 모든 [[직원]]분들이 주황색으로 메인 캐릭터 버닝비버 옷을 입고 있어서 멀리서 보기에 한눈에 알아볼 수 있어서, 안내받기 너무 수월했습니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
8376cf13da9b6163,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,10,"직원분이 한번 해보시라고 권유를 하셔서, 슬쩍해봤는데 확실하게 출시한 버전과 달리 그래픽이나 UI, 조작 같은 게 매우 불편했으나 대충 어떤 장르인지는 쉽게 파악할 수 있었습니다.","[[직원]]분이 한번 해보시라고 권유를 하셔서, 슬쩍해봤는데 확실하게 출시한 버전과 달리 그래픽이나 UI, 조작 같은 게 매우 불편했으나 대충 어떤 장르인지는 쉽게 파악할 수 있었습니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
7d4d0c64a9ac13c1,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,14,사진 출처 : 버닝비버 공식 홈페이지 비버월드 부스 배치도를 보시면 전시장 규모는 꽤 컸습니다.,사진 출처 : 버닝비버 공식 홈페이지 [[비버월드]] 부스 배치도를 보시면 전시장 규모는 꽤 컸습니다.,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
083eef8cb924516c,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,18,"짧게 했음에도 불구하고, 옆에서 구경하시던 귀여우신 직원분이 버닝비버 행사 이벤트 QR코드와, 귀여운 고양이 스티커와 엽서를 한 장 주셨는데, 받자마자 속으로는 '너무 귀여워서 미쳤다 미쳤다를' 연발하였지만 배운 사람답게 '감사합니다. 잘 쓸게요.'라고 감사 인사를 전하며, 부스를 빠져나왔습니다.","짧게 했음에도 불구하고, 옆에서 구경하시던 귀여우신 [[직원]]분이 버닝비버 행사 이벤트 QR코드와, 귀여운 고양이 스티커와 엽서를 한 장 주셨는데, 받자마자 속으로는 '너무 귀여워서 미쳤다 미쳤다를' 연발하였지만 배운 사람답게 '감사합니다. 잘 쓸게요.'라고 감사 인사를 전하며, 부스를 빠져나왔습니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
d9f81f2d0f4e2a8c,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,19,"버닝비버 페스티벌은 비버 골드라는 재화로 이벤트를 개최하고 있었는데, 데모 플레이, 무대 이벤트 참여, 응원 메시지 작성, SNS 태그 같은 활동을 하게 되면 받을 수 있으며, 해당 코인으로는 버닝비버 및 로스트아크 굿즈, 기념사진, 캐리커처 초상화, 운세, 상품 뽑기, 인생 네 컷 같은 콘텐츠에 사용할 수 있었습니다.","버닝비버 페스티벌은 비버 골드라는 재화로 이벤트를 개최하고 있었는데, 데모 플레이, 무대 이벤트 참여, 응원 메시지 작성, SNS 태그 같은 활동을 하게 되면 받을 수 있으며, 해당 코인으로는 버닝비버 및 로스트아크 굿즈, 기념사진, [[캐리커처]] 초상화, 운세, 상품 뽑기, 인생 네 컷 같은 콘텐츠에 사용할 수 있었습니다.",이벤트,35,초상화|캐리커쳐|캐리커처,초상화,캐리커처,현장 이벤트
d2738c9dff6a530d,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,23,"직원분들이 저와 정 반대되는 대문자 E 신지, 제 슬픈 플레이를 보고도 계속 안타까워하시며, 옆에서 응원봇처럼 파이팅 해 주셨는데, 기대에 부응하지 못한 채 끝났지만 귀여운 굿즈를 두 개 받았습니다.","[[직원]]분들이 저와 정 반대되는 대문자 E 신지, 제 슬픈 플레이를 보고도 계속 안타까워하시며, 옆에서 응원봇처럼 파이팅 해 주셨는데, 기대에 부응하지 못한 채 끝났지만 귀여운 굿즈를 두 개 받았습니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
1ca37b9a54358bbe,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,32,"행사장 나오기 전에 스마게 직원분이 오늘 행사에 대한 인터뷰 요청하셨는데, 짝꿍님은 사진은 단호하게 싫다고 하셔서 거절했지만, 저는 제 블로그도 은근 홍보할 겸 하고 싶었다는 말씀 여기서 전해봅니다.","행사장 나오기 전에 스마게 [[직원]]분이 오늘 행사에 대한 인터뷰 요청하셨는데, 짝꿍님은 사진은 단호하게 싫다고 하셔서 거절했지만, 저는 제 블로그도 은근 홍보할 겸 하고 싶었다는 말씀 여기서 전해봅니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
e0d22beb6f3de9d4,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,33,"큰 기대를 하지 않고 방문했던 버닝비버 2023 인디게임 페스티벌 생각 이상으로 할 게 많았고, 직원분들도 전부 친절해서 내년에도 꼭 갈 생각입니다.","큰 기대를 하지 않고 방문했던 버닝비버 2023 인디게임 페스티벌 생각 이상으로 할 게 많았고, [[직원]]분들도 전부 친절해서 내년에도 꼭 갈 생각입니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
93ed9026da6a9100,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,35,"아쉬웠던 점은, 수용 인원이 많은 거에 비해 할 수 자리가 적어서 20분 이상 대기하지 않으면 못했으며 , 인파로 혼잡해서 저 같은 파워 I들은 기가 너무 빨려서 힘들었고, 마지막으로 DDP 주차장 지원이 안된다는 게 슬펐습니다.","아쉬웠던 점은, 수용 인원이 많은 거에 비해 할 수 자리가 적어서 20분 이상 대기하지 않으면 못했으며 , 인파로 혼잡해서 저 같은 파워 I들은 기가 너무 빨려서 힘들었고, 마지막으로 [[DDP]] 주차장 지원이 안된다는 게 슬펐습니다.",장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
2ad4c9c39e6eec11,2023,20231206,2023 버닝비버 인디게임 페스티벌 방문한 후기,https://blog.naver.com/bee_sky/223284150993,37,"그리고 부스마다 해당 직원분과 개발자분들께 게임에 대한 관심을 표현했을 때, 좋아하시고 뿌듯해하시며 열에 적으로 자신이 만든 작품에 대한 사랑을 표현하시는 그 모습이 다시 생각해 봐도 대단하고 멋있다고 생각합니다.","그리고 부스마다 해당 [[직원]]분과 개발자분들께 게임에 대한 관심을 표현했을 때, 좋아하시고 뿌듯해하시며 열에 적으로 자신이 만든 작품에 대한 사랑을 표현하시는 그 모습이 다시 생각해 봐도 대단하고 멋있다고 생각합니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
f436ea7aacb5e394,2023,20231205,[서울/전시] 인디게임을 실컷 즐길 수 있는 < 버닝비버 > 전시 후기,https://blog.naver.com/during58/223283944114,3,환불하고 거의 공짜로 입장할 수 있었습니다 야호 ​ ​ ​ DDP 지하 2층 모모야에서 돈까스 먹어주고 출발!,환불하고 거의 공짜로 입장할 수 있었습니다 야호 ​ ​ ​ [[DDP]] 지하 2층 모모야에서 돈까스 먹어주고 출발!,장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
089ddf917f176839,2023,20231205,[서울/전시] 인디게임을 실컷 즐길 수 있는 < 버닝비버 > 전시 후기,https://blog.naver.com/during58/223283944114,7,스태프님의 안내로 초청권을 티켓으로 교환하고 출발!,[[스태프]]님의 안내로 초청권을 티켓으로 교환하고 출발!,운영인력,28,스태프|직원|알바,스태프,스태프,운영인력
